job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI00138,Machine Learning Engineer,321220,USD,SE,FT,Denmark,L,Denmark,96,"SQL, Docker, PyTorch, Python, Git",PhD,11,Telecommunications,2024-11-06,2024-11-24,1291,7.3,Machine Intelligence Group
AI00139,AI Consultant,70610,EUR,MI,CT,France,M,France,40,"Data Analysis, AWS, SQL, Linux, Python",Bachelor,4,Consulting,2024-08-08,2024-09-12,1176,5.3,Digital Transformation LLC
AI00140,Computational Linguist,120077,USD,SE,FT,Sweden,S,India,52,"Python, SQL, Data Analysis, Machine Learning, AWS",Associate,9,Media,2025-01-05,2025-02-13,1239,5.0,Digital Transformation LLC
AI00141,Data Scientist,97131,USD,MI,FL,Denmark,S,Denmark,100,"Mathematics, PyTorch, Deep Learning, Statistics",PhD,4,Retail,2024-05-24,2024-06-25,465,9.1,Algorithmic Solutions
AI00142,Autonomous Systems Engineer,50067,USD,MI,PT,Austria,M,Austria,30,"Git, Kubernetes, Linux, AWS",PhD,1,Finance,2025-04-12,2025-06-13,2074,8.8,Machine Intelligence Group
AI00143,Machine Learning Researcher,117880,USD,EN,FT,Denmark,M,Australia,3,"Python, Machine Learning, Academic Writing, Experimentation, Statistics",Master,3,Automotive,2024-09-23,2024-10-30,715,8.3,Predictive Systems
AI00144,Deep Learning Engineer,38203,USD,MI,CT,China,S,China,0,"SQL, Python, Linux, CI/CD",Bachelor,0,Media,2024-03-09,2024-04-07,1721,6.4,AI Innovations
AI00145,AI Product Manager,146430,USD,EX,FT,Austria,S,Austria,3,"Stakeholder Communication, Project Management, Strategy, Agile, Leadership",Master,17,Media,2024-11-17,2024-12-26,662,5.7,Smart Analytics
AI00146,Principal Data Scientist,88216,USD,EN,FT,Austria,L,Austria,14,"Mathematics, Python, Experiment Design",Associate,4,Education,2024-05-22,2024-07-27,2024,8.0,DeepTech Ventures
AI00147,Training Data Engineer,226132,USD,EN,FL,Australia,M,Switzerland,100,"Python, Docker, SQL, AWS",Associate,19,Education,2024-12-02,2025-01-24,1015,5.9,TechCorp Inc
AI00148,Machine Learning Researcher,220191,EUR,MI,PT,Netherlands,S,Netherlands,86,"Statistics, Academic Writing, Machine Learning",Associate,12,Manufacturing,2024-03-30,2024-04-15,1868,10.0,TechCorp Inc
AI00149,AI Systems Engineer,50834,USD,EN,PT,Finland,S,Finland,91,"Python, Git, AWS, SQL, PyTorch",Bachelor,0,Healthcare,2024-07-04,2024-08-11,1028,8.2,DeepTech Ventures
AI00150,AI Specialist,114943,USD,EN,FL,United States,S,United States,0,"Data Analysis, Linux, Python, AWS, SQL",PhD,7,Healthcare,2024-10-25,2024-12-11,1564,7.2,Quantum Computing Inc
AI00151,NLP Engineer,58888,USD,SE,FL,Ireland,M,Ireland,0,"CI/CD, Kubernetes, AWS",Bachelor,3,Media,2024-08-11,2024-08-26,1124,6.8,Neural Networks Co
AI00152,Deep Learning Engineer,67055,USD,MI,CT,Australia,S,Spain,0,"Git, CI/CD, PyTorch",Associate,2,Government,2024-04-21,2024-05-24,1321,8.4,Autonomous Tech
AI00153,Data Analyst,185382,USD,MI,PT,Sweden,S,Sweden,100,"Tableau, Data Visualization, SQL, Excel, Statistics",Bachelor,11,Government,2024-05-23,2024-07-09,2181,5.8,Machine Intelligence Group
AI00154,AI Research Scientist,94796,EUR,EN,CT,Netherlands,M,Finland,35,"Mathematics, Deep Learning, Python, Statistics",Bachelor,4,Technology,2024-10-22,2024-12-24,936,8.5,DataVision Ltd
AI00155,Machine Learning Researcher,57272,USD,SE,FL,Canada,L,Canada,10,"Python, Experimentation, Academic Writing, Statistics, Machine Learning",Associate,1,Consulting,2024-01-12,2024-02-12,1819,7.7,Smart Analytics
AI00156,Cognitive AI Scientist,50023,USD,EN,PT,China,M,China,0,"Mathematics, PyTorch, Python",PhD,2,Government,2024-06-22,2024-07-31,2137,8.5,Algorithmic Solutions
AI00157,AI DevOps Engineer,98249,USD,SE,CT,Finland,S,Finland,44,"PyTorch, CI/CD, Git",PhD,6,Media,2024-03-19,2024-04-05,1729,7.3,Digital Transformation LLC
AI00158,NLP Engineer,157196,USD,MI,FL,Norway,L,Norway,0,"CI/CD, AWS, Kubernetes, Python",PhD,2,Transportation,2025-03-04,2025-03-24,1077,8.3,DataVision Ltd
AI00159,ML Ops Engineer,203100,USD,EN,FL,Norway,L,Norway,91,"AWS, Kubernetes, PyTorch",PhD,8,Telecommunications,2024-12-12,2025-01-03,1754,9.3,Autonomous Tech
AI00160,AI UX Designer,188576,EUR,SE,CT,Netherlands,M,Netherlands,100,"Human Computer Interaction, Usability Testing, User Research, Figma",PhD,12,Government,2024-05-23,2024-07-22,662,8.8,Digital Transformation LLC
AI00161,Principal Data Scientist,197048,USD,MI,FL,Denmark,M,Spain,33,"Mathematics, Statistics, PyTorch, Research, Deep Learning",Associate,15,Media,2024-03-14,2024-04-21,1017,9.8,Digital Transformation LLC
AI00162,Research Scientist,153120,USD,MI,CT,Canada,L,Canada,70,"Research, Data Analysis, Python, Statistics, Experiment Design",Bachelor,7,Manufacturing,2024-06-25,2024-08-23,1185,8.0,Autonomous Tech
AI00163,Algorithm Engineer,57078,USD,EN,FL,Spain,S,Spain,14,"PyTorch, Kubernetes, Linux",Associate,2,Consulting,2024-10-05,2024-11-26,728,9.3,Machine Intelligence Group
AI00164,AI Architect,117280,EUR,SE,FL,Germany,S,Netherlands,0,"Kubernetes, AWS, System Design",Associate,7,Education,2024-07-10,2024-09-04,2538,5.6,Advanced Robotics
AI00165,ML Ops Engineer,167213,USD,MI,PT,United States,L,Denmark,33,"Python, PyTorch, Kubernetes, SQL, Docker",Bachelor,5,Technology,2025-01-30,2025-03-27,535,9.9,Future Systems
AI00166,AI Platform Engineer,63267,USD,EN,CT,Canada,L,Canada,100,"PyTorch, Git, Linux, AWS",Master,0,Gaming,2024-08-02,2024-09-28,2392,9.2,Autonomous Tech
AI00167,AI Optimization Engineer,124817,USD,EX,CT,Norway,M,Norway,80,"CI/CD, Docker, Python, AWS",PhD,3,Retail,2024-08-11,2024-08-31,2422,6.5,Smart Analytics
AI00168,AI Software Engineer,63948,USD,EN,CT,South Korea,L,South Korea,48,"Linux, TensorFlow, Kubernetes, Python, AWS",Bachelor,0,Healthcare,2024-07-19,2024-09-08,2653,7.6,DataVision Ltd
AI00169,Trust & Safety Engineer,101719,EUR,EN,CT,Germany,M,Spain,68,"Docker, Python, Git",Master,3,Transportation,2024-01-06,2024-02-26,945,8.3,Autonomous Tech
AI00170,Data Engineer,144356,USD,MI,CT,Canada,S,Canada,100,"SQL, AWS, Kubernetes, TensorFlow",Master,13,Media,2024-08-25,2024-09-12,602,10.0,DeepTech Ventures
AI00171,Deep Learning Engineer,183869,USD,EN,FT,Singapore,S,Singapore,100,"TensorFlow, Docker, AWS",Master,19,Gaming,2024-11-20,2025-01-01,833,8.1,Autonomous Tech
AI00172,AI DevOps Engineer,111216,USD,MI,CT,Singapore,L,Singapore,100,"Python, Linux, AWS, SQL, Kubernetes",PhD,2,Technology,2025-03-15,2025-04-14,1628,6.3,Neural Networks Co
AI00173,AI Specialist,214171,GBP,MI,PT,United Kingdom,M,Sweden,100,"Machine Learning, Data Analysis, Python, AWS, SQL",Bachelor,19,Manufacturing,2025-03-13,2025-04-11,1197,5.7,Smart Analytics
AI00174,AI Software Engineer,93605,USD,EX,PT,India,M,United Kingdom,69,"TensorFlow, AWS, SQL, Git",Master,9,Manufacturing,2025-01-08,2025-02-03,1446,8.1,Machine Intelligence Group
AI00175,Healthcare AI Engineer,87989,EUR,EX,PT,Germany,L,Germany,81,"AWS, Kubernetes, Linux",Master,1,Transportation,2024-11-09,2024-12-23,1032,8.2,Smart Analytics
AI00176,AI Software Engineer,149142,EUR,EN,PT,Germany,M,Germany,59,"CI/CD, TensorFlow, Linux, Python, AWS",Associate,9,Retail,2024-11-01,2024-11-23,2235,6.5,Predictive Systems
AI00177,AI Software Engineer,52027,USD,SE,PT,China,M,China,59,"Git, CI/CD, Kubernetes, Docker",Associate,3,Government,2024-07-11,2024-08-02,2296,9.4,AI Innovations
AI00178,Research Scientist,131283,USD,EN,FT,Denmark,L,Denmark,37,"Deep Learning, Python, Mathematics, Data Analysis, Statistics",PhD,2,Manufacturing,2024-03-10,2024-04-16,646,8.8,TechCorp Inc
AI00179,AI Research Engineer,163529,USD,SE,FL,Norway,L,Norway,69,"Linux, Kubernetes, Git, Python, CI/CD",PhD,7,Telecommunications,2024-09-20,2024-10-23,1756,8.2,Algorithmic Solutions
AI00180,AI Consultant,74749,USD,EN,CT,India,L,India,10,"SQL, Python, AWS, Machine Learning, Linux",Bachelor,2,Technology,2025-01-28,2025-02-21,1688,6.1,Cloud AI Solutions
AI00181,Principal Data Scientist,50690,USD,SE,CT,South Korea,M,South Korea,43,"Deep Learning, Research, Python",Associate,3,Technology,2024-10-07,2024-12-06,1346,7.7,DataVision Ltd
AI00182,NLP Engineer,183454,EUR,SE,FL,Netherlands,S,Netherlands,64,"SQL, CI/CD, Git, TensorFlow, AWS",Bachelor,12,Real Estate,2024-06-01,2024-07-15,2405,8.7,Autonomous Tech
AI00183,Machine Learning Researcher,79457,USD,SE,FT,Ireland,S,Spain,0,"Experimentation, Machine Learning, Statistics, Academic Writing, Python",Master,7,Technology,2024-11-19,2025-01-02,1211,8.6,Advanced Robotics
AI00184,AI Product Manager,46852,USD,EX,FT,Austria,S,Austria,100,"Leadership, Agile, Roadmapping, Stakeholder Communication",Master,1,Finance,2024-07-07,2024-08-01,1374,6.5,DataVision Ltd
AI00185,AI Research Scientist,277069,USD,EN,FT,Switzerland,L,Switzerland,3,"Research, Statistics, PyTorch, Python, Data Analysis",Associate,14,Transportation,2024-02-06,2024-03-14,1437,6.3,DataVision Ltd
AI00186,Deep Learning Engineer,299521,USD,MI,PT,Denmark,M,India,100,"CI/CD, TensorFlow, PyTorch, Git",Bachelor,11,Education,2024-09-30,2024-11-18,2432,10.0,Machine Intelligence Group
AI00187,AI Product Manager,114198,USD,SE,CT,Canada,L,Canada,100,"Leadership, Roadmapping, Strategy",Bachelor,2,Finance,2024-03-30,2024-04-15,1670,9.4,Autonomous Tech
AI00188,AI Specialist,101839,USD,EN,PT,United States,L,United States,0,"Machine Learning, SQL, AWS, Data Analysis, Python",PhD,0,Transportation,2024-05-23,2024-07-07,786,9.1,Cloud AI Solutions
AI00189,Machine Learning Researcher,207561,USD,SE,PT,Norway,M,Singapore,97,"Experimentation, Python, Machine Learning, Statistics",Master,15,Gaming,2024-12-20,2025-02-15,1387,6.8,Machine Intelligence Group
AI00190,NLP Engineer,68423,USD,MI,FL,South Korea,S,France,11,"TensorFlow, Python, AWS",Master,3,Manufacturing,2024-06-10,2024-07-20,1494,6.8,Algorithmic Solutions
AI00191,AI UX Designer,92512,USD,EN,FL,Austria,S,Austria,100,"Prototyping, Human Computer Interaction, Figma, User Research",Master,13,Consulting,2024-10-15,2024-12-25,1814,7.6,Advanced Robotics
AI00192,Head of AI,228782,USD,MI,PT,Denmark,L,China,49,"Linux, Machine Learning, SQL, Data Analysis, Python",Master,17,Government,2024-02-01,2024-03-25,2148,8.7,Predictive Systems
AI00193,Fraud Detection ML Engineer,132277,USD,MI,CT,Ireland,S,Ireland,61,"Git, Python, CI/CD, Linux",Master,11,Education,2024-07-14,2024-09-16,2043,4.8,Predictive Systems
AI00194,AI Strategy Lead,75555,USD,MI,CT,Australia,M,Norway,91,"AWS, Python, SQL, Data Analysis, Machine Learning",Associate,1,Automotive,2024-08-07,2024-09-24,1150,6.8,Machine Intelligence Group
AI00195,AI Architect,203761,EUR,MI,FT,Netherlands,M,Australia,0,"AWS, Microservices, Security, Kubernetes, System Design",PhD,13,Technology,2024-07-17,2024-09-11,1128,7.2,Future Systems
AI00196,AI Software Engineer,177791,EUR,MI,CT,France,S,France,87,"Kubernetes, Linux, TensorFlow",Master,17,Gaming,2025-02-17,2025-03-16,1206,8.2,AI Innovations
AI00197,Principal Data Scientist,50561,USD,SE,CT,China,L,Canada,100,"Experiment Design, Deep Learning, Data Analysis, Statistics, Research",Bachelor,0,Finance,2025-02-15,2025-03-26,2168,6.2,Future Systems
AI00198,AI Product Manager,90561,USD,EN,CT,South Korea,M,South Korea,34,"Agile, Roadmapping, Stakeholder Communication, Project Management, Leadership",Master,7,Energy,2025-03-22,2025-05-19,757,6.6,Neural Networks Co
AI00199,AI Software Engineer,40994,USD,EN,PT,Austria,S,Austria,0,"SQL, Docker, Git, Linux",Associate,1,Technology,2025-01-29,2025-02-27,2059,8.7,Smart Analytics
AI00200,AI Product Manager,183081,USD,MI,FT,United States,L,United States,53,"Leadership, Agile, Strategy",Master,7,Telecommunications,2024-02-14,2024-04-07,1598,6.5,Future Systems
AI00201,AI Safety Researcher,54883,EUR,SE,FT,Netherlands,S,Netherlands,5,"Academic Writing, Python, Experimentation",Master,1,Gaming,2024-10-25,2024-11-13,1716,5.6,Cloud AI Solutions
AI00202,AI Specialist,107861,USD,SE,FL,Sweden,M,Sweden,0,"SQL, Python, Machine Learning, AWS, Linux",PhD,5,Education,2025-02-07,2025-03-06,1544,5.2,Smart Analytics
AI00203,Autonomous Systems Engineer,180026,GBP,EN,FL,United Kingdom,L,United Kingdom,55,"Python, Kubernetes, Linux, Docker",Bachelor,9,Automotive,2024-02-25,2024-03-31,2315,7.4,Quantum Computing Inc
AI00204,AI Specialist,56501,USD,SE,CT,Ireland,M,Ireland,60,"Machine Learning, Python, AWS, Linux, SQL",Associate,2,Healthcare,2024-08-23,2024-10-18,2297,6.3,Predictive Systems
AI00205,Healthcare AI Engineer,79283,USD,SE,FT,Austria,M,Austria,15,"TensorFlow, Git, Docker, PyTorch, Linux",Associate,3,Transportation,2025-03-29,2025-05-31,2018,8.0,Cognitive Computing
AI00206,Machine Learning Engineer,108015,GBP,SE,CT,United Kingdom,M,Canada,17,"TensorFlow, CI/CD, SQL",PhD,7,Retail,2025-03-20,2025-05-08,2363,5.2,Smart Analytics
AI00207,Data Scientist,104428,GBP,EN,FL,United Kingdom,L,United Kingdom,0,"Research, Experiment Design, Mathematics, Statistics, PyTorch",Associate,4,Government,2024-06-14,2024-07-05,852,8.1,Digital Transformation LLC
AI00208,Generative AI Engineer,47029,USD,EN,FT,Japan,S,Switzerland,0,"PyTorch, Python, AWS",Master,0,Technology,2024-11-22,2024-12-20,2235,8.1,DataVision Ltd
AI00209,Responsible AI Engineer,125618,USD,SE,CT,Singapore,L,Singapore,90,"AWS, Kubernetes, SQL, CI/CD",Associate,5,Telecommunications,2024-11-26,2025-01-20,2246,8.8,Quantum Computing Inc
AI00210,AI Research Engineer,50615,EUR,SE,CT,France,M,Ireland,100,"SQL, Python, PyTorch, Git",Bachelor,0,Consulting,2024-10-08,2024-12-09,2428,6.6,DataVision Ltd
AI00211,AI Governance Manager,130516,GBP,EN,CT,United Kingdom,L,United Kingdom,40,"Agile, Strategy, Stakeholder Communication",Master,4,Transportation,2025-03-26,2025-04-29,2560,8.8,DataVision Ltd
AI00212,AI Research Scientist,99351,USD,MI,FL,Finland,M,Finland,11,"Deep Learning, Mathematics, Python, PyTorch, Experiment Design",PhD,6,Gaming,2024-03-29,2024-05-25,1322,5.5,TechCorp Inc
AI00213,Deep Learning Engineer,45631,USD,EN,FT,Japan,L,Netherlands,0,"Linux, AWS, Git, SQL",Associate,0,Gaming,2024-09-14,2024-09-30,1773,7.5,Algorithmic Solutions
AI00214,AI DevOps Engineer,62459,USD,MI,FT,Austria,L,France,100,"Git, Kubernetes, Docker, TensorFlow",Bachelor,4,Healthcare,2025-03-19,2025-04-07,1487,9.6,AI Innovations
AI00215,AI Specialist,67559,USD,EN,FT,China,S,China,64,"Linux, Python, AWS, Data Analysis, SQL",Master,4,Manufacturing,2024-01-30,2024-02-29,2045,6.9,Machine Intelligence Group
AI00216,AI Software Engineer,303414,USD,EN,PT,Norway,M,Norway,62,"Docker, Kubernetes, PyTorch, Python",PhD,18,Media,2025-04-15,2025-05-13,1305,5.9,Cognitive Computing
AI00217,Robotics Engineer,46259,USD,EN,CT,China,M,China,0,"AWS, Linux, CI/CD, Git",Associate,1,Government,2025-04-15,2025-05-30,950,6.7,DataVision Ltd
AI00218,AI Strategy Lead,65639,USD,SE,PT,Australia,M,Australia,0,"Data Analysis, Machine Learning, Linux, Python, AWS",Associate,0,Consulting,2024-04-20,2024-05-27,716,8.3,Future Systems
AI00219,Principal Data Scientist,52356,USD,MI,PT,Finland,M,Finland,0,"Deep Learning, Research, Python, Data Analysis, PyTorch",Master,3,Telecommunications,2024-07-15,2024-08-16,1543,10.0,Digital Transformation LLC
AI00220,Computer Vision Engineer,96770,EUR,EN,PT,Netherlands,L,Netherlands,37,"CI/CD, AWS, Linux, SQL",Associate,1,Real Estate,2025-03-02,2025-04-13,1823,8.5,Autonomous Tech
AI00221,Autonomous Systems Engineer,91982,USD,MI,CT,Spain,L,Spain,19,"TensorFlow, SQL, CI/CD, Linux, AWS",Associate,5,Finance,2024-09-08,2024-11-12,1867,6.2,Digital Transformation LLC
AI00222,AI Simulation Engineer,283459,EUR,MI,FL,Netherlands,L,Canada,58,"SQL, Git, TensorFlow, PyTorch, Python",Master,18,Finance,2024-04-15,2024-05-08,1447,9.2,Smart Analytics
AI00223,AI Data Curator,118169,GBP,MI,FL,United Kingdom,L,United Kingdom,35,"Data Analysis, Machine Learning, SQL, Python, AWS",Bachelor,3,Finance,2025-01-25,2025-02-22,1368,6.3,Machine Intelligence Group
AI00224,Research Scientist,48655,USD,MI,CT,China,S,China,63,"Experiment Design, Data Analysis, PyTorch, Python, Mathematics",Associate,3,Technology,2024-02-07,2024-03-23,1424,7.8,Quantum Computing Inc
AI00225,Data Scientist,81282,EUR,MI,PT,Germany,M,Canada,87,"PyTorch, Research, Deep Learning, Python, Mathematics",Master,2,Automotive,2025-04-20,2025-05-24,1348,5.9,Predictive Systems
AI00226,AI Validation Engineer,123984,USD,MI,FL,Canada,L,Canada,0,"Linux, TensorFlow, Docker, Python",PhD,5,Retail,2025-02-08,2025-03-07,511,5.6,Cognitive Computing
AI00227,AI Product Manager,162169,USD,MI,PT,United States,S,United States,100,"Stakeholder Communication, Roadmapping, Project Management, Agile",Master,5,Gaming,2024-01-27,2024-03-03,1047,5.3,Digital Transformation LLC
AI00228,Research Scientist,253320,GBP,EX,FL,United Kingdom,M,United Kingdom,40,"Research, Experiment Design, Deep Learning",Bachelor,15,Transportation,2024-03-09,2024-03-26,1596,9.1,DeepTech Ventures
AI00229,Fraud Detection ML Engineer,53658,USD,MI,PT,South Korea,M,South Korea,84,"Python, PyTorch, TensorFlow, CI/CD, AWS",Master,2,Retail,2024-04-18,2024-05-18,1969,6.0,Smart Analytics
AI00230,AI Platform Engineer,46176,USD,SE,PT,India,S,United Kingdom,100,"AWS, TensorFlow, Git, Docker",Associate,0,Energy,2025-01-15,2025-03-10,828,7.6,Future Systems
AI00231,Research Scientist,86623,EUR,EN,FL,France,L,India,48,"Deep Learning, Research, Statistics, Mathematics, Data Analysis",PhD,4,Gaming,2025-03-30,2025-05-13,2264,8.2,Future Systems
AI00232,AI Research Scientist,34031,USD,EN,FL,China,S,China,100,"Research, Mathematics, PyTorch, Deep Learning",Master,1,Media,2024-10-11,2024-11-14,1173,9.2,AI Innovations
AI00233,AI Cloud Engineer,85243,USD,SE,CT,Ireland,L,Ireland,14,"PyTorch, Docker, CI/CD, SQL",Associate,3,Manufacturing,2024-10-07,2024-12-12,2444,5.3,TechCorp Inc
AI00234,AI Validation Engineer,172072,USD,MI,FL,United States,M,United States,100,"Linux, SQL, Kubernetes, AWS",Bachelor,5,Government,2025-02-04,2025-03-26,2555,6.1,Neural Networks Co
AI00235,ML Ops Engineer,61304,USD,MI,FT,South Korea,L,Spain,1,"AWS, Git, SQL, PyTorch",Master,0,Transportation,2024-03-22,2024-04-13,2143,7.8,DeepTech Ventures
AI00236,Data Scientist,46250,USD,MI,FL,Austria,M,United Kingdom,100,"Statistics, Experiment Design, Deep Learning, Mathematics",Associate,0,Transportation,2024-06-20,2024-07-20,2569,9.0,Digital Transformation LLC
AI00237,Autonomous Systems Engineer,97588,USD,EN,FT,Ireland,S,Ireland,100,"AWS, TensorFlow, Linux, SQL, PyTorch",PhD,5,Finance,2024-07-03,2024-07-27,2053,8.8,Cloud AI Solutions
AI00238,Data Analyst,57745,USD,SE,FT,Canada,S,Switzerland,36,"Python, SQL, Excel, Statistics, Tableau",Master,1,Manufacturing,2025-04-27,2025-06-09,1967,5.1,Algorithmic Solutions
AI00239,Machine Learning Engineer,219803,EUR,MI,FL,Germany,S,Germany,15,"CI/CD, AWS, Git, Docker",PhD,12,Education,2025-03-29,2025-05-28,1357,7.3,Smart Analytics
AI00240,Deep Learning Engineer,77228,EUR,MI,FT,France,L,France,2,"CI/CD, TensorFlow, Kubernetes, SQL",Bachelor,1,Gaming,2024-12-16,2025-01-08,2064,7.4,Advanced Robotics
AI00241,Research Scientist,121388,USD,SE,FL,United States,M,Netherlands,58,"Research, Deep Learning, Mathematics, Statistics",Associate,2,Retail,2024-07-01,2024-08-30,1840,7.2,Cognitive Computing
AI00242,NLP Engineer,140603,USD,EX,FT,Finland,S,Finland,39,"CI/CD, PyTorch, Docker, AWS",Master,15,Media,2024-02-19,2024-03-25,1113,5.5,Future Systems
AI00243,Healthcare AI Engineer,198503,USD,EX,PT,Canada,S,Canada,0,"CI/CD, PyTorch, Git, SQL",Master,15,Real Estate,2024-09-19,2024-10-16,1647,6.1,AI Innovations
AI00244,AI UX Designer,103405,USD,MI,FL,Singapore,S,Sweden,4,"Usability Testing, Figma, User Research, Prototyping",PhD,6,Healthcare,2025-02-11,2025-03-23,658,7.2,AI Innovations
AI00245,AI Data Curator,36799,USD,EN,FL,Japan,S,Japan,100,"Linux, Python, SQL, Data Analysis, AWS",Bachelor,0,Consulting,2025-03-06,2025-05-09,2016,7.8,DataVision Ltd
AI00246,AI Product Manager,60223,USD,EN,CT,Japan,S,Japan,100,"Project Management, Stakeholder Communication, Roadmapping, Leadership, Strategy",Associate,3,Manufacturing,2024-12-09,2025-02-08,1609,5.6,Digital Transformation LLC
AI00247,AI Specialist,88872,USD,MI,CT,Austria,L,United Kingdom,100,"Python, SQL, Linux, Data Analysis, AWS",Master,9,Telecommunications,2025-02-02,2025-04-16,843,8.9,AI Innovations
AI00248,Edge AI Engineer,257233,USD,EN,CT,United States,M,Australia,0,"TensorFlow, Python, AWS, SQL",Bachelor,18,Telecommunications,2024-04-12,2024-06-08,2037,6.6,DataVision Ltd
AI00249,Speech Recognition Engineer,134559,EUR,EN,CT,Netherlands,S,Netherlands,0,"Python, Kubernetes, AWS, SQL",Master,7,Gaming,2024-10-05,2024-10-23,1247,7.1,Digital Transformation LLC
AI00250,AI Research Scientist,146732,USD,EN,FT,United States,M,United States,97,"Experiment Design, Mathematics, Statistics, Research",Associate,6,Technology,2024-11-09,2025-01-14,1681,5.9,Cognitive Computing
